"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"10403","317-NW",309,"meters",-115.236893,58.089836,TRUE
"10404","332-NW",541,"meters",-110.360809,57.578437,TRUE
"10405","377-NW",376,"meters",-115.019257,57.717964,TRUE
"10406","447-NW",384,"meters",-111.88485,57.008949,TRUE
"10407","476-NW",474,"meters",-112.319595,56.894363,TRUE
"10408","481-NW",469,"meters",-110.673233,56.698806,TRUE
"10409","555-NW",550,"meters",-117.039635,56.762229,TRUE
"10410","587-NW",580,"meters",-116.733871,56.55088,TRUE
"10411","5-NW",261,"meters",-111.13752,59.901664,TRUE
"10412","604-NW",722,"meters",-111.209465,56.039344,TRUE
"10413","620-NW",631,"meters",-116.406296,56.372554,TRUE
"10414","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10415","651-NW",654,"meters",-116.832489,56.221805,TRUE
"10416","653-NW",675,"meters",-116.120285,56.148235,TRUE
"10417","6-NW",303,"meters",-110.768616,59.842426,TRUE
"10418","722-NW",854,"meters",-114.071823,55.618637,TRUE
"10419","828-NW",633,"meters",-110.820778,54.705142,TRUE
"10420","859-NW",585,"meters",-111.148102,54.523681,TRUE
"10421","1153-NW",709,"meters",-112.365883,53.044696,TRUE
"10422","1180-NW",881,"meters",-114.158813,53.092289,TRUE
"10423","1240-NW",972,"meters",-114.800041,52.739978,TRUE
"10424","1241-NW",1005,"meters",-114.527908,52.77021,TRUE
"10425","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"10426","1278-NW",813,"meters",-112.278847,52.287441,TRUE
"10427","1279-NW",820,"meters",-112.000008,52.260726,TRUE
"10428","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"10429","1358-NW",932,"meters",-113.583092,51.934963,TRUE
"10430","1406-NW",1010,"meters",-114.0187,51.565753,TRUE
"10431","1437-NW",735,"meters",-111.760864,51.105411,TRUE
"10432","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"10433","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"10434","1482-NW",780,"meters",-111.315002,50.731811,TRUE
"10435","1495-NW",961,"meters",-113.321014,50.758201,TRUE
"10436","1534-NW",994,"meters",-113.142487,50.403221,TRUE
"10437","1559-NW",817,"meters",-111.218658,49.960525,TRUE
"10438","1606-NW",945,"meters",-112.45948,49.574409,TRUE
"10439","1623-NW",1026,"meters",-112.554527,49.380474,TRUE
"10440","16-NW",226,"meters",-111.459206,59.737674,TRUE
"10441","18-NW",290,"meters",-110.840218,59.662021,TRUE
"10442","210-NW",222,"meters",-110.99514,58.363521,TRUE
"10443","35-NW",228,"meters",-111.631203,59.557568,TRUE
"10444","378-NW",431,"meters",-114.752853,57.655117,TRUE
"10445","415-NW",550,"meters",-112.510162,57.246872,TRUE
"10446","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10447","447-NW",384,"meters",-111.88485,57.008949,TRUE
"10448","5-NW",261,"meters",-111.13752,59.901664,TRUE
"10449","619-NW",668,"meters",-116.711296,56.345371,TRUE
"10450","621-NW",613,"meters",-116.141838,56.331802,TRUE
"10451","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10452","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10453","651-NW",654,"meters",-116.832489,56.221805,TRUE
"10454","693-NW",588,"meters",-113.3946,55.743892,TRUE
"10455","754-NW",674,"meters",-113.770721,55.403594,TRUE
"10456","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"10457","1151-NW",746,"meters",-112.907288,53.13713,TRUE
"10458","1225-NW",667,"meters",-110.432747,52.414051,TRUE
"10459","1242-NW",905,"meters",-114.230164,52.702114,TRUE
"10460","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"10461","1321-NW",1499,"meters",-116.364555,52.361106,TRUE
"10462","1382-NW",957,"meters",-113.919395,51.740936,TRUE
"10463","1448-NW",1371,"meters",-114.874992,51.301685,TRUE
"10464","1461-NW",720,"meters",-111.286209,50.907531,TRUE
"10465","1534-NW",994,"meters",-113.142487,50.403221,TRUE
"10466","1559-NW",817,"meters",-111.218658,49.960525,TRUE
"10467","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"10468","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10469","16-NW",226,"meters",-111.459206,59.737674,TRUE
"10470","319-NW",316,"meters",-114.65097,58.031906,TRUE
"10471","348-NW",369,"meters",-114.615318,57.822563,TRUE
"10472","376-NW",513,"meters",-115.406548,57.746974,TRUE
"10473","392-NW",481,"meters",-110.14296,57.174755,TRUE
"10474","417-NW",325,"meters",-111.831306,57.194435,TRUE
"10475","445-NW",504,"meters",-112.584282,57.102642,TRUE
"10476","477-NW",475,"meters",-111.964401,56.868309,TRUE
"10477","604-NW",722,"meters",-111.209465,56.039344,TRUE
"10478","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10479","667-NW",670,"meters",-111.70414,55.709445,TRUE
"10480","693-NW",588,"meters",-113.3946,55.743892,TRUE
"10481","6-NW",303,"meters",-110.768616,59.842426,TRUE
"10482","724-NW",710,"meters",-113.352173,55.564033,TRUE
"10483","753-NW",687,"meters",-114.079887,55.416236,TRUE
"10484","754-NW",674,"meters",-113.770721,55.403594,TRUE
"10485","828-NW",633,"meters",-110.820778,54.705142,TRUE
"10486","1086-NW",750,"meters",-112.846855,53.474742,TRUE
"10487","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"10488","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"10489","1356-NW",963,"meters",-114.136139,51.942356,TRUE
"10490","1381-NW",1020,"meters",-114.146881,51.787006,TRUE
"10491","1407-NW",946,"meters",-113.706932,51.548641,TRUE
"10492","1461-NW",720,"meters",-111.286209,50.907531,TRUE
"10493","1482-NW",780,"meters",-111.315002,50.731811,TRUE
"10494","1495-NW",961,"meters",-113.321014,50.758201,TRUE
"10495","1515-NW",1022,"meters",-113.11792,50.550643,TRUE
"10496","1559-NW",817,"meters",-111.218658,49.960525,TRUE
"10497","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"10498","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10499","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"10500","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"10501","1623-NW",1026,"meters",-112.554527,49.380474,TRUE
"10502","1647-NW",1927,"meters",-114.281158,49.219768,TRUE
"10503","16-NW",226,"meters",-111.459206,59.737674,TRUE
"10504","183-NW",277,"meters",-110.255699,58.498306,TRUE
"10505","18-NW",290,"meters",-110.840218,59.662021,TRUE
"10506","319-NW",316,"meters",-114.65097,58.031906,TRUE
"10507","35-NW",228,"meters",-111.631203,59.557568,TRUE
"10508","415-NW",550,"meters",-112.510162,57.246872,TRUE
"10509","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10510","604-NW",722,"meters",-111.209465,56.039344,TRUE
"10511","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10512","692-NW",588,"meters",-113.67171,55.78749,TRUE
"10513","722-NW",854,"meters",-114.071823,55.618637,TRUE
"10514","724-NW",710,"meters",-113.352173,55.564033,TRUE
"10515","826-NW",640,"meters",-111.481438,54.784748,TRUE
"10516","992-NW",653,"meters",-110.807312,53.798709,TRUE
"10517","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"10518","1060-NW",610,"meters",-110.70417,53.388893,TRUE
"10519","1120-NW",681,"meters",-112.539665,53.278839,TRUE
"10520","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"10521","1180-NW",881,"meters",-114.158813,53.092289,TRUE
"10522","1194-NW",692,"meters",-110.093994,52.549476,TRUE
"10523","1212-NW",950,"meters",-114.195892,52.890835,TRUE
"10524","1242-NW",905,"meters",-114.230164,52.702114,TRUE
"10525","1263-NW",1600,"meters",-116.629959,52.76136,TRUE
"10526","1279-NW",820,"meters",-112.000008,52.260726,TRUE
"10527","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"10528","1357-NW",981,"meters",-113.804253,51.950893,TRUE
"10529","1358-NW",932,"meters",-113.583092,51.934963,TRUE
"10530","1406-NW",1010,"meters",-114.0187,51.565753,TRUE
"10531","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"10532","1439-NW",722,"meters",-111.178215,51.026218,TRUE
"10533","1448-NW",1371,"meters",-114.874992,51.301685,TRUE
"10534","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"10535","1460-NW",694,"meters",-111.546654,50.953685,TRUE
"10536","1482-NW",780,"meters",-111.315002,50.731811,TRUE
"10537","1496-NW",872,"meters",-113.013054,50.746158,TRUE
"10538","1514-NW",985,"meters",-113.393295,50.614959,TRUE
"10539","1534-NW",994,"meters",-113.142487,50.403221,TRUE
"10540","154-NW",257,"meters",-110.185188,58.704395,TRUE
"10541","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10542","1604-NW",977,"meters",-113.042488,49.642696,TRUE
"10543","17-NW",247,"meters",-111.143211,59.700065,TRUE
"10544","181-NW",210,"meters",-110.968216,58.554272,TRUE
"10545","182-NW",245,"meters",-110.64372,58.5611,TRUE
"10546","211-NW",288,"meters",-110.641006,58.377475,TRUE
"10547","319-NW",316,"meters",-114.65097,58.031906,TRUE
"10548","361-NW",485,"meters",-110.357719,57.375259,TRUE
"10549","377-NW",376,"meters",-115.019257,57.717964,TRUE
"10550","416-NW",453,"meters",-112.114517,57.262725,TRUE
"10551","555-NW",550,"meters",-117.039635,56.762229,TRUE
"10552","589-NW",582,"meters",-116.039406,56.490123,TRUE
"10553","603-NW",697,"meters",-111.547501,56.078948,TRUE
"10554","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10555","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10556","692-NW",588,"meters",-113.67171,55.78749,TRUE
"10557","755-NW",665,"meters",-113.453072,55.346961,TRUE
"10558","992-NW",653,"meters",-110.807312,53.798709,TRUE
"10559","993-NW",571,"meters",-110.54866,53.771446,TRUE
"10560","994-NW",577,"meters",-110.260529,53.7266,TRUE
"10561","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"10562","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"10563","1153-NW",709,"meters",-112.365883,53.044696,TRUE
"10564","1193-NW",635,"meters",-110.348671,52.620422,TRUE
"10565","1241-NW",1005,"meters",-114.527908,52.77021,TRUE
"10566","1263-NW",1600,"meters",-116.629959,52.76136,TRUE
"10567","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"10568","1381-NW",1020,"meters",-114.146881,51.787006,TRUE
"10569","1437-NW",735,"meters",-111.760864,51.105411,TRUE
"10570","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"10571","1495-NW",961,"meters",-113.321014,50.758201,TRUE
"10572","1533-NW",1008,"meters",-113.452827,50.434459,TRUE
"10573","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10574","1594-NW",839,"meters",-111.181854,49.604824,TRUE
"10575","317-NW",309,"meters",-115.236893,58.089836,TRUE
"10576","348-NW",369,"meters",-114.615318,57.822563,TRUE
"10577","362-NW",504,"meters",-110.07328,57.377433,TRUE
"10578","376-NW",513,"meters",-115.406548,57.746974,TRUE
"10579","391-NW",513,"meters",-110.455292,57.260524,TRUE
"10580","417-NW",325,"meters",-111.831306,57.194435,TRUE
"10581","445-NW",504,"meters",-112.584282,57.102642,TRUE
"10582","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10583","447-NW",384,"meters",-111.88485,57.008949,TRUE
"10584","476-NW",474,"meters",-112.319595,56.894363,TRUE
"10585","589-NW",582,"meters",-116.039406,56.490123,TRUE
"10586","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10587","651-NW",654,"meters",-116.832489,56.221805,TRUE
"10588","653-NW",675,"meters",-116.120285,56.148235,TRUE
"10589","666-NW",681,"meters",-112.066238,55.765548,TRUE
"10590","691-NW",585,"meters",-113.99424,55.805694,TRUE
"10591","6-NW",303,"meters",-110.768616,59.842426,TRUE
"10592","753-NW",687,"meters",-114.079887,55.416236,TRUE
"10593","828-NW",633,"meters",-110.820778,54.705142,TRUE
"10594","859-NW",585,"meters",-111.148102,54.523681,TRUE
"10595","1086-NW",750,"meters",-112.846855,53.474742,TRUE
"10596","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"10597","1179-NW",829,"meters",-114.470749,53.097267,TRUE
"10598","1193-NW",635,"meters",-110.348671,52.620422,TRUE
"10599","1256-NW",687,"meters",-110.166168,52.224517,TRUE
"10600","1335-NW",842,"meters",-112.400352,51.949348,TRUE
"10601","1406-NW",1010,"meters",-114.0187,51.565753,TRUE
"10602","1437-NW",735,"meters",-111.760864,51.105411,TRUE
"10603","1447-NW",1951,"meters",-115.221794,51.324001,TRUE
"10604","1448-NW",1371,"meters",-114.874992,51.301685,TRUE
"10605","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"10606","1515-NW",1022,"meters",-113.11792,50.550643,TRUE
"10607","1533-NW",1008,"meters",-113.452827,50.434459,TRUE
"10608","1559-NW",817,"meters",-111.218658,49.960525,TRUE
"10609","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10610","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"10611","1647-NW",1927,"meters",-114.281158,49.219768,TRUE
"10612","17-NW",247,"meters",-111.143211,59.700065,TRUE
"10613","18-NW",290,"meters",-110.840218,59.662021,TRUE
"10614","346-NW",326,"meters",-115.381592,57.92984,TRUE
"10615","35-NW",228,"meters",-111.631203,59.557568,TRUE
"10616","377-NW",376,"meters",-115.019257,57.717964,TRUE
"10617","37-NW",257,"meters",-110.956512,59.48228,TRUE
"10618","445-NW",504,"meters",-112.584282,57.102642,TRUE
"10619","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10620","603-NW",697,"meters",-111.547501,56.078948,TRUE
"10621","604-NW",722,"meters",-111.209465,56.039344,TRUE
"10622","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10623","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10624","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10625","666-NW",681,"meters",-112.066238,55.765548,TRUE
"10626","828-NW",633,"meters",-110.820778,54.705142,TRUE
"10627","858-NW",621,"meters",-111.48675,54.61285,TRUE
"10628","860-NW",583,"meters",-110.877342,54.539394,TRUE
"10629","993-NW",571,"meters",-110.54866,53.771446,TRUE
"10630","1027-NW",645,"meters",-110.263603,53.544391,TRUE
"10631","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"10632","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"10633","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"10634","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"10635","1153-NW",709,"meters",-112.365883,53.044696,TRUE
"10636","1211-NW",987,"meters",-114.499779,52.919757,TRUE
"10637","1292-NW",1559,"meters",-116.379936,52.525878,TRUE
"10638","1381-NW",1020,"meters",-114.146881,51.787006,TRUE
"10639","1406-NW",1010,"meters",-114.0187,51.565753,TRUE
"10640","1439-NW",722,"meters",-111.178215,51.026218,TRUE
"10641","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"10642","1480-NW",739,"meters",-111.83046,50.764926,TRUE
"10643","1532-NW",1021,"meters",-113.659668,50.450141,TRUE
"10644","1533-NW",1008,"meters",-113.452827,50.434459,TRUE
"10645","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"10646","1593-NW",835,"meters",-111.392174,49.637825,TRUE
"10647","16-NW",226,"meters",-111.459206,59.737674,TRUE
"10648","35-NW",228,"meters",-111.631203,59.557568,TRUE
"10649","361-NW",485,"meters",-110.357719,57.375259,TRUE
"10650","376-NW",513,"meters",-115.406548,57.746974,TRUE
"10651","391-NW",513,"meters",-110.455292,57.260524,TRUE
"10652","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10653","587-NW",580,"meters",-116.733871,56.55088,TRUE
"10654","692-NW",588,"meters",-113.67171,55.78749,TRUE
"10655","6-NW",303,"meters",-110.768616,59.842426,TRUE
"10656","859-NW",585,"meters",-111.148102,54.523681,TRUE
"10657","1025-NW",619,"meters",-110.883202,53.581031,TRUE
"10658","1060-NW",610,"meters",-110.70417,53.388893,TRUE
"10659","1178-NW",870,"meters",-114.714417,53.104702,TRUE
"10660","1194-NW",692,"meters",-110.093994,52.549476,TRUE
"10661","1211-NW",987,"meters",-114.499779,52.919757,TRUE
"10662","1291-NW",1814,"meters",-116.653679,52.590427,TRUE
"10663","1292-NW",1559,"meters",-116.379936,52.525878,TRUE
"10664","1307-NW",830,"meters",-112.009926,52.087726,TRUE
"10665","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"10666","1336-NW",822,"meters",-112.057968,51.934284,TRUE
"10667","1381-NW",1020,"meters",-114.146881,51.787006,TRUE
"10668","1382-NW",957,"meters",-113.919395,51.740936,TRUE
"10669","1426-NW",1418,"meters",-114.844032,51.522579,TRUE
"10670","1447-NW",1951,"meters",-115.221794,51.324001,TRUE
"10671","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"10672","154-NW",257,"meters",-110.185188,58.704395,TRUE
"10673","1577-NW",802,"meters",-111.022934,49.729866,TRUE
"10674","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"10675","1638-NW",1117,"meters",-113.153824,49.305336,TRUE
"10676","1640-NW",1219,"meters",-112.653221,49.207878,TRUE
"10677","182-NW",245,"meters",-110.64372,58.5611,TRUE
"10678","183-NW",277,"meters",-110.255699,58.498306,TRUE
"10679","210-NW",222,"meters",-110.99514,58.363521,TRUE
"10680","319-NW",316,"meters",-114.65097,58.031906,TRUE
"10681","37-NW",257,"meters",-110.956512,59.48228,TRUE
"10682","416-NW",453,"meters",-112.114517,57.262725,TRUE
"10683","589-NW",582,"meters",-116.039406,56.490123,TRUE
"10684","604-NW",722,"meters",-111.209465,56.039344,TRUE
"10685","621-NW",613,"meters",-116.141838,56.331802,TRUE
"10686","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10687","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10688","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10689","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10690","666-NW",681,"meters",-112.066238,55.765548,TRUE
"10691","693-NW",588,"meters",-113.3946,55.743892,TRUE
"10692","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"10693","1026-NW",629,"meters",-110.593414,53.58126,TRUE
"10694","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"10695","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"10696","1180-NW",881,"meters",-114.158813,53.092289,TRUE
"10697","1210-NW",885,"meters",-114.774429,52.939247,TRUE
"10698","1242-NW",905,"meters",-114.230164,52.702114,TRUE
"10699","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"10700","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"10701","1322-NW",1626,"meters",-116.184082,52.360622,TRUE
"10702","1335-NW",842,"meters",-112.400352,51.949348,TRUE
"10703","1337-NW",803,"meters",-111.741264,51.880165,TRUE
"10704","1383-NW",905,"meters",-113.641487,51.733898,TRUE
"10705","1407-NW",946,"meters",-113.706932,51.548641,TRUE
"10706","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"10707","1480-NW",739,"meters",-111.83046,50.764926,TRUE
"10708","1494-NW",986,"meters",-113.578979,50.8376,TRUE
"10709","1515-NW",1022,"meters",-113.11792,50.550643,TRUE
"10710","1532-NW",1021,"meters",-113.659668,50.450141,TRUE
"10711","1533-NW",1008,"meters",-113.452827,50.434459,TRUE
"10712","1594-NW",839,"meters",-111.181854,49.604824,TRUE
"10713","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"10714","1623-NW",1026,"meters",-112.554527,49.380474,TRUE
"10715","183-NW",277,"meters",-110.255699,58.498306,TRUE
"10716","317-NW",309,"meters",-115.236893,58.089836,TRUE
"10717","318-NW",308,"meters",-114.909676,58.072975,TRUE
"10718","319-NW",316,"meters",-114.65097,58.031906,TRUE
"10719","346-NW",326,"meters",-115.381592,57.92984,TRUE
"10720","348-NW",369,"meters",-114.615318,57.822563,TRUE
"10721","587-NW",580,"meters",-116.733871,56.55088,TRUE
"10722","588-NW",630,"meters",-116.374451,56.568489,TRUE
"10723","5-NW",261,"meters",-111.13752,59.901664,TRUE
"10724","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10725","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10726","666-NW",681,"meters",-112.066238,55.765548,TRUE
"10727","693-NW",588,"meters",-113.3946,55.743892,TRUE
"10728","6-NW",303,"meters",-110.768616,59.842426,TRUE
"10729","754-NW",674,"meters",-113.770721,55.403594,TRUE
"10730","826-NW",640,"meters",-111.481438,54.784748,TRUE
"10731","858-NW",621,"meters",-111.48675,54.61285,TRUE
"10732","859-NW",585,"meters",-111.148102,54.523681,TRUE
"10733","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"10734","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"10735","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"10736","1152-NW",730,"meters",-112.614395,53.081832,TRUE
"10737","1211-NW",987,"meters",-114.499779,52.919757,TRUE
"10738","1255-NW",680,"meters",-110.482674,52.231151,TRUE
"10739","1256-NW",687,"meters",-110.166168,52.224517,TRUE
"10740","1306-NW",828,"meters",-112.350281,52.106796,TRUE
"10741","1420-NW",695,"meters",-110.062326,51.062633,TRUE
"10742","1425-NW",1653,"meters",-115.188652,51.51881,TRUE
"10743","1437-NW",735,"meters",-111.760864,51.105411,TRUE
"10744","1461-NW",720,"meters",-111.286209,50.907531,TRUE
"10745","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"10746","1496-NW",872,"meters",-113.013054,50.746158,TRUE
"10747","1597-NW",1112,"meters",-110.295204,49.466655,TRUE
